YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_pos_IND,a.net_incm_pos,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,4,23,7,0,26156,0,54275332,0,10857375,0,18033793,0,120621,0,4884244,0,0,0,0,0,7227856,0,789162,0,140886,0,1951172,0,28392121,0,20684942,1,31715,1,15184,0,1817960,0,475672,0,215737,0,709862,0,54275332,0,10003967,0,3929404,0,7768337,0,3473613,0,6772328,0,640501,0,21687183,0,757693,0,5015931,0,17128536,0,1214978,0,153062247,0,151952238,1,4783,0,170561,0,934665,0,143205330,0,111930821,0,4470178,0,8371127,0,801976,0,231703,0,2430242,0,2733081,0,451800,0,36927,0,1118603,0,0,0,525952,0,375770,0,1847180,1,1849,0,7878121,0,9856917,0,9992117,0,10001744,1,9627,0,9852134,0,101635,0,27442,0,48668,5,,0,996,0,24529,0,35040,0,84351,0,49311,1,3308,1,3308,0,0,1,300,1,300,0,0
2013,4,23,6,0,19285,0,13906133,0,3542001,0,2771491,1,2372,0,1776972,0,0,0,0,0,1145398,0,630678,1,20679,0,341466,0,11543463,0,9041930,0,0,0,0,0,597414,0,329665,0,45694,0,296902,0,13906133,0,1698964,0,1619430,0,1281761,0,1769397,0,3353100,0,84768,0,4098711,0,316923,0,1056625,0,3196419,1,471256,0,41676401,0,41388129,1,2874,0,69022,0,216376,0,38373265,0,26978708,0,1707108,0,2668514,0,305495,0,34655,0,639927,0,989802,0,200545,0,25045,0,422086,0,0,0,111959,0,124748,0,433281,0,0,0,3731389,0,3303136,0,3296386,0,3296386,0,0,0,3300261,0,2414,1,869,0,9807,0,0,1,285,1,-8547,1,-6289,1,5990,1,12279,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,23,5,0,26128,0,9268186,0,2255893,0,1629318,0,0,0,947832,0,0,0,0,0,826209,0,754766,1,88973,0,216525,0,8862545,0,6901705,0,0,0,0,0,286750,0,211431,0,90680,0,180330,0,9268186,0,768191,0,634574,0,1016019,0,685264,0,2004042,0,10046,0,4150049,0,237707,0,412453,0,3633696,1,133808,0,42419997,0,42327059,0,0,0,23806,0,69132,0,38932556,0,25522281,0,1894594,0,3981887,0,246733,0,27434,0,757671,0,1109104,0,170170,1,10781,0,353399,0,0,0,259767,0,109447,0,309375,0,0,0,4179911,0,3487442,0,3569972,0,3570218,1,247,0,3487442,0,55482,1,5784,0,15305,0,0,1,-93,1,34485,1,27048,1,34706,1,7658,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,23,4,0,48911,0,8135507,0,2867394,0,1091137,1,405,0,265288,0,0,0,0,0,515837,0,705829,0,0,1,246700,0,11791994,0,9658417,0,0,0,0,0,220824,0,227695,0,207281,0,68911,0,8135507,0,760098,0,641739,0,912193,0,1624134,0,1776870,0,75622,0,2344850,0,445827,0,1202394,0,857607,1,160977,0,44538290,0,44386756,0,0,0,124253,0,27281,0,40156495,0,24287467,0,2631645,0,4045048,0,240305,0,45860,0,1022197,0,1079159,0,185857,1,8510,0,481831,0,0,0,189180,0,62236,0,648934,1,595,0,5227671,0,4381795,0,4292288,0,4388522,1,96234,0,4381795,0,-99794,1,455,0,2914,0,0,5,,1,-103164,1,10287,1,10287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,23,3,0,185028,0,5200570,0,2172222,0,411784,1,6460,0,184364,0,0,0,0,0,155692,0,572300,0,0,1,10870,0,15340429,0,13811899,0,0,0,0,1,77980,0,307517,0,225588,0,11361,0,5200570,0,491446,0,593182,0,680109,0,1669785,0,2006538,0,48349,0,-288839,0,311819,0,1099779,0,-1538029,0,162408,0,66166461,0,65824774,0,0,0,36253,0,305434,0,59418713,0,32594485,0,4788876,0,5351934,0,345310,0,35919,0,1260210,0,1703545,0,223283,0,16705,0,639230,0,0,0,446664,0,104781,0,413323,0,0,0,11494448,0,6747748,0,6759980,0,6759980,0,0,0,6747748,0,14560,0,0,0,3622,0,0,0,0,1,10938,1,-1999,1,104,1,2103,1,-329,1,14,1,343,0,0,0,0,0,0
2013,4,23,2,0,54149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9635140,0,9456476,0,16,0,29832,0,148816,0,7825101,0,4409368,0,318387,0,473082,0,64948,1,2460,0,166084,0,166288,0,47734,1,202,0,60962,1,21,0,62116,1,867,0,42307,0,0,0,2010275,0,1810039,0,2220883,0,2220883,0,0,0,1810023,0,411218,0,14,0,209,0,0,0,26,1,410968,0,-358,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,23,1,0,367675,0,270493445,0,51543358,0,89069937,0,448295,0,20474892,0,253625,0,657273,0,29093108,0,4491061,0,590905,0,26553766,0,131868319,0,96798512,0,463534,0,106761,0,6769561,0,3211094,0,1254631,0,4061210,0,270493445,0,55426534,0,15370679,0,47854326,0,12574763,0,30613258,0,4822343,0,103831540,0,3516900,0,17752997,0,87270599,0,4708956,0,734249534,0,728089437,0,85919,0,913744,0,5160433,0,684478819,0,533222560,0,21212731,0,38070759,0,2734534,0,628752,0,11534371,0,12210871,0,2156123,0,220809,0,6380803,0,24982,0,2110421,0,2114409,0,8347811,0,14672,0,43494210,0,49770714,0,51178270,0,51311903,0,133633,0,49684795,0,1343490,0,188151,0,441175,0,20269,0,26376,0,667518,0,85756,0,243839,0,158083,0,64229,0,76387,0,12158,0,6776,0,5598,0,0
2013,4,31,12,0,481,0,143421749,0,14967273,0,24587212,0,601777,0,26934095,0,371591,0,673588,0,6534706,0,529197,0,112975,0,21305215,0,79974819,0,49324836,0,2446769,0,145846,0,2544576,0,8585205,0,2044792,0,5971780,0,143421749,0,12995059,0,5702219,0,13128175,0,2014117,0,20991657,0,7696550,0,80893972,0,1953568,0,6442164,0,78309606,0,5811367,0,199113679,0,196129151,0,34698,0,189823,0,2760007,0,183325700,0,140901905,0,1660851,0,12919054,0,728434,0,159148,0,1633347,0,2653668,0,1056390,0,447760,0,4801007,0,204710,0,2401193,0,1165652,0,2638533,0,20438,0,9933610,0,15787979,0,17672329,0,17675136,0,2807,0,15753281,0,1807801,0,1040608,0,341726,0,182989,0,7614,0,234864,0,36205,0,60783,0,24578,0,75042,0,80760,0,5718,0,12354,0,2355,0,9997
2013,4,31,11,0,597,0,40969695,0,4582409,0,9063239,0,182369,0,10071774,0,39542,0,214006,0,1668092,0,236339,0,16816,0,3548592,0,26924200,0,17630622,0,80313,0,12341,0,650282,0,1677475,0,546024,0,567971,0,40969695,0,4462828,0,2557283,0,3753531,0,905951,0,4506685,0,931661,0,23851756,0,375806,0,1947751,0,22579204,0,1051006,0,76463209,0,75944500,0,14069,0,85514,0,419127,0,70837922,0,55269284,0,964400,0,4683642,0,235237,0,54674,0,903105,0,1328888,0,316129,0,107962,0,1542539,0,3055,0,473264,0,396405,0,1068903,0,19048,0,3471386,0,5625288,0,6172238,0,6172238,0,0,0,5611218,0,546397,0,252436,0,56045,0,15945,0,4081,0,217890,0,18994,0,20580,0,1586,0,-4371,0,1863,0,6234,0,3090,0,877,0,2208
2013,4,31,10,0,1293,0,44195797,0,5161227,0,10126240,0,154746,0,11881298,1,15309,1,73494,0,1737410,0,425826,1,17611,0,2788487,0,29019456,0,19074187,1,9679,0,0,0,590932,0,1395474,0,528763,0,711053,0,44195797,0,5610725,0,3519716,0,3647589,0,893670,0,4866716,0,940822,0,24716559,0,509263,0,1678147,0,23773595,0,1244446,0,87041066,0,86429886,0,7452,0,112315,0,491413,0,79903005,0,61070490,0,1395249,0,5987389,0,325436,0,55056,0,1036660,0,1304811,0,354134,0,99204,0,1566355,0,0,0,565905,0,353063,0,1044329,0,13328,0,4731596,0,7138061,0,7523437,0,7523437,0,0,0,7130610,0,380796,0,222630,0,51465,0,6142,0,132,0,100427,0,10867,0,14571,0,3705,0,1165,0,3954,1,2789,1,1620,1,643,1,977
2013,4,31,9,0,3667,0,56315053,0,8255283,0,13628670,0,208000,0,13837343,1,1955,0,75588,0,2167818,0,437781,0,63227,0,3003374,0,40115029,0,27802403,0,50612,1,13112,0,753842,0,1478854,0,537247,0,1006439,0,56315053,0,6769558,0,4225144,0,4789730,0,1653172,0,6422795,0,862083,0,31592572,0,841035,0,2863285,0,29547803,0,1659552,0,119719871,0,118666689,0,5750,0,112176,0,935256,0,109418596,0,84179930,0,2514160,0,7507460,0,400786,0,124594,0,1546583,0,2137249,0,487250,0,125864,0,1845682,1,8664,0,600080,0,486671,0,1667518,0,6555,0,5779553,0,10301275,0,10761183,0,10761681,1,497,0,10295525,0,444471,0,247520,0,84630,0,16245,0,1453,0,94622,0,20035,0,21927,0,1893,0,1153,0,3729,1,2577,0,5557,0,5341,1,216
2013,4,31,8,0,5234,0,36820205,0,6329343,0,9338762,0,105920,0,9687865,0,0,1,7036,0,1060844,0,428696,1,48131,0,1181671,0,28030521,0,20359902,0,323,0,223,0,422030,0,853133,0,398597,0,296491,0,36820205,0,4831429,0,2352280,0,2509697,0,1561496,0,4630577,0,665151,0,20269575,0,679578,0,1567092,0,19138644,0,1115739,0,84476253,0,83676612,0,2118,0,206205,0,591318,0,76761529,0,57489386,0,2427455,0,6041905,0,442015,0,77328,0,1419527,0,1640050,0,378884,0,50625,0,974706,1,417,0,430079,0,280305,0,1348652,1,1963,0,3758232,0,7714724,0,7901462,0,7901462,0,0,0,7712606,0,167224,0,78683,0,40007,1,741,0,-918,0,48712,0,18437,0,19168,1,731,1,3194,1,3194,0,0,1,1329,1,1329,0,0
2013,4,31,7,0,17570,0,40374758,0,8072896,0,10829843,0,68438,0,8655198,0,0,0,0,0,1300868,0,857263,1,38459,0,1360420,0,35456664,0,27702510,0,0,0,0,0,636391,0,1543906,0,1043158,0,436956,0,40374758,0,6272429,0,2128600,0,2672073,0,2157460,0,5913208,0,375752,0,20855237,0,972248,0,2379152,0,19461027,0,1957190,0,111176392,0,110347797,1,3329,0,122703,0,702563,0,100595497,0,71665267,0,4587949,0,8410821,0,717662,0,138562,0,2284420,0,2686836,0,526891,0,69634,0,1032951,0,0,0,337491,0,637826,0,1511031,1,3954,0,5984202,0,10580896,0,10893641,0,10893641,0,0,0,10577567,0,292708,0,34545,0,38486,1,547,1,-2554,0,221685,0,22203,1,25273,1,3070,1,1163,1,1163,0,0,1,1254,1,1254,0,0
2013,4,31,6,0,10280,0,7428041,0,2000244,0,1911164,1,11353,0,1265818,0,0,0,0,0,130988,0,308111,0,0,0,358676,0,8777281,0,7484725,0,0,0,0,0,90139,0,280270,0,234090,0,35517,0,7428041,0,855831,0,660270,0,621250,0,501855,0,1168747,1,90353,0,3529734,0,289217,0,666102,0,3044844,0,470428,0,25219547,0,25020167,0,0,1,80726,0,118655,0,22936980,0,14572425,0,1447206,0,2604993,0,222509,0,18265,0,672296,0,647510,0,101145,0,7048,0,288002,0,0,0,148272,0,113839,0,275622,0,0,0,1817849,0,2282567,0,2298587,0,2298587,0,0,0,2282567,0,10893,1,3647,0,3943,0,0,1,2916,1,387,1,4778,1,4961,1,183,1,348,1,348,0,0,0,0,0,0,0,0
2013,4,31,5,0,13314,0,4955787,0,1124295,0,1283042,0,0,0,707128,0,0,0,0,0,228200,0,441679,0,0,1,29784,0,4589735,0,3691050,0,0,0,0,1,38431,0,281603,0,142071,0,65010,0,4955787,0,946113,0,278705,0,244168,0,421621,0,633865,1,74786,0,2356529,0,242433,0,810701,0,1304392,1,997,0,17610726,0,17509013,0,0,1,29133,0,72580,0,15801872,0,10697199,0,867878,0,1112995,0,152104,0,23898,0,530199,0,396224,0,65240,0,34205,0,205502,0,0,0,136958,0,23407,0,226628,0,0,0,1329436,0,1808854,0,1813549,0,1813549,0,0,0,1808854,0,4695,1,137,0,2548,1,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,31,4,0,17034,0,2827830,0,772612,0,622242,0,0,0,294423,0,0,0,0,0,216588,1,193902,0,0,1,61802,0,4035536,0,3527156,0,0,0,0,1,10767,0,350984,0,195146,0,-8725,0,2827830,0,299515,0,202431,0,262107,1,411592,0,729665,1,671,0,921849,0,312987,0,434211,0,323142,1,148490,0,13873102,0,13597619,0,0,1,477,0,275007,0,12248415,0,6182320,0,1166155,0,1731580,0,149785,1,2040,0,504052,0,446622,0,67809,0,11948,0,94849,0,0,0,125083,0,46182,0,89718,0,0,0,1630273,0,1624687,0,1630894,0,1630894,0,0,0,1624687,0,6207,1,2430,0,2060,0,0,1,140,1,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,31,3,0,30098,0,1179614,0,575360,0,148914,0,0,0,128570,0,0,0,0,1,9631,1,58520,0,0,1,687,0,3013451,0,2742402,0,0,0,0,0,0,0,49155,0,30353,0,-31920,0,1179614,0,65700,0,221804,0,330649,0,400724,0,293271,1,61411,0,-193945,0,208569,0,404902,0,-715033,1,92384,0,8500894,0,8493914,0,0,1,3874,1,3107,0,7274925,0,3581278,0,535396,0,711677,0,77786,1,1290,0,438577,0,179832,0,28097,1,1845,0,62877,0,0,0,50508,1,13361,0,45125,0,0,0,1547274,0,1225970,0,1226120,0,1226120,0,0,0,1225970,1,151,1,123,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,31,2,0,10694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5696767,0,5055224,1,347,0,418330,0,222866,0,4727652,0,3091967,0,241960,0,480063,0,15523,0,2261,0,105236,0,114033,0,39301,0,13062,0,60802,0,0,0,47008,0,8329,0,45214,0,21,0,462873,0,969115,0,4410351,0,4410351,0,0,0,968768,0,3441583,1,6579,0,1333,0,0,0,478,0,3433192,0,0,0,0,0,0,0,0,0,0,0,0,1,1090,0,0,1,1090
2013,4,31,1,0,110263,0,378488530,0,51840942,0,81539328,0,1332603,0,83463511,0,428397,0,1043711,0,15055146,0,3917316,0,297219,0,33638707,0,259936691,0,179339792,0,2587697,0,171522,0,5737389,0,16496059,0,5700239,0,9050573,0,378488530,0,43109187,0,21848452,0,31958969,0,10921658,0,50157185,0,11699242,0,208793837,0,6384705,0,19193507,0,196767222,0,13551598,0,748891508,0,740870571,0,67763,0,1361275,0,6591899,0,683832092,0,508701452,0,17808660,0,52191578,0,3467277,0,657115,0,11074002,0,13535722,0,3421268,0,969156,0,12475273,0,216846,0,5315842,0,3525039,0,9961273,0,65307,0,40446283,0,65059416,0,72303792,0,72307096,1,3304,0,64991653,0,7102926,0,1889339,0,622270,0,224618,0,13342,0,4353356,0,131519,0,167265,0,35746,0,77694,0,95011,0,17318,0,26293,0,11798,0,14488
2013,4,41,12,0,557,0,166333426,0,11199778,0,31318027,0,552885,0,48643483,0,70301,0,719445,0,6992909,0,528689,0,71309,0,20674354,0,58435849,0,30172461,0,102995,0,77143,0,5977482,0,8997155,0,1464741,0,4868881,0,166333426,0,27370612,0,15176982,0,13707588,0,2737532,0,29506512,0,8664712,0,69169488,0,1451746,0,4936995,0,66671547,0,3890801,0,456505679,0,450766783,0,67745,0,497373,0,5173779,0,441484975,0,376217154,0,1739202,0,26007924,0,1534480,0,258967,0,4366197,0,4342348,0,1353749,0,472832,0,4865879,0,2643,0,3094804,0,1045663,0,2811035,0,15797,0,13356302,0,15020704,0,16011422,0,16028528,0,17106,0,14952959,0,988225,0,264507,0,539017,0,48247,0,2871,0,133584,0,105169,0,117413,0,12244,0,-34931,0,60156,0,95087,0,12949,0,7580,0,5369
2013,4,41,11,0,933,0,64297115,0,5668473,0,13729273,0,242968,0,23945798,0,8796,0,61013,0,2941672,0,491147,0,92289,0,4582486,0,18845348,0,10744585,0,4550,0,1506,0,1191643,0,2948206,0,593993,0,1369473,0,64297115,0,10536071,0,12570049,0,5076441,0,1873569,0,7435508,0,1125293,0,25680185,0,678564,0,2101327,0,23811167,0,910873,0,204444665,0,202157284,0,11662,0,120132,0,2155587,0,197890267,0,171072001,0,1335247,0,10442942,0,563936,0,124304,0,1857654,0,1701206,0,575909,0,205969,0,1281461,0,104,0,1277915,0,298999,0,1057437,0,2549,0,6092634,0,6554398,0,6831401,0,6832262,0,861,0,6542736,0,262853,0,86562,0,112586,0,3570,0,1240,0,58896,0,18988,0,36796,0,17808,0,6824,0,16790,0,9965,0,3201,0,1107,0,2048
2013,4,41,10,0,2371,0,81113646,0,8257612,0,17171664,0,256528,0,34745029,0,8605,1,156957,0,3470745,0,585108,0,67182,0,3244990,0,22219837,0,13095481,0,0,0,0,0,1324527,0,2685020,0,641666,0,1170046,0,81113646,0,12980882,0,22569966,0,5522656,0,3049166,0,8233524,0,988710,0,27768742,0,1453586,0,3025464,0,24614073,0,1324381,0,267773223,0,263864964,0,10630,0,183514,0,3714114,0,259530936,0,223204384,0,2059653,0,14557254,0,686699,0,163634,0,2745612,0,2157353,0,782867,0,198378,0,1455511,1,102,0,1816286,0,345187,0,1247066,0,15886,0,8095065,0,8242286,0,8640976,0,8669328,1,28352,0,8231656,0,360275,0,61116,0,85945,0,6836,0,2164,0,204214,0,32848,0,41123,0,8275,0,16196,0,22461,0,6264,1,1783,1,786,1,997
2013,4,41,9,0,7596,0,117049940,0,13165436,0,23801619,0,331733,0,53670733,1,8446,1,66882,0,4052745,0,1206679,0,119852,0,4703469,0,29022186,0,18266313,1,9581,1,2163,0,1472280,0,3987159,0,1179217,0,1542298,0,117049940,0,17361245,0,35237220,0,7122932,0,4753016,0,9420282,0,1333790,0,41821454,0,2249159,0,5198722,0,36330189,0,1956617,0,423228681,0,416979839,0,10330,0,208880,0,6029631,0,410698487,0,351889771,0,4349998,0,23677527,0,985628,0,248267,0,4499827,0,4041061,0,1165481,0,256670,0,1518281,1,210,0,3007000,0,503636,0,1955130,0,20407,0,12579593,0,12530194,0,13075922,0,13075922,0,0,0,12519864,0,522323,0,100943,0,163797,0,12345,0,17182,0,228056,0,29250,0,37748,0,8498,0,4484,0,7330,0,2846,0,3882,1,772,1,3087
2013,4,41,8,0,10143,0,72651944,0,8943022,0,16910140,0,200023,0,30996893,1,6974,0,0,0,3071636,0,682497,1,160800,0,2173013,0,18582618,0,11894297,1,170916,1,29420,0,951048,0,2338967,0,744706,0,531867,0,72651944,0,12034107,0,16125544,0,5480025,0,2969330,0,6460355,0,1232979,0,28349604,0,2010061,0,4110827,0,23405950,0,1177234,0,252301797,0,249590213,0,4092,0,143172,0,2564321,0,242895301,0,205461394,0,3051314,0,14187217,0,745961,0,288994,0,2857254,0,2354266,0,824102,0,148182,0,662712,0,0,0,1521549,0,342878,0,1084072,1,7589,0,9357817,0,9406496,0,9881462,0,9881462,0,0,0,9402404,0,433255,0,83491,0,87132,1,1591,0,13648,0,247393,0,39196,0,40522,1,1325,1,6607,1,7412,1,805,1,1926,1,1534,1,392
2013,4,41,7,0,47752,0,106503819,0,15792525,0,22741153,0,211627,0,38876129,1,31859,1,8611,0,4256291,0,1573918,1,158296,0,4680201,0,40673343,0,28237828,1,510,1,510,0,2244028,0,5011714,0,2259824,0,1165032,0,106503819,0,21222460,0,10713255,0,9060648,0,6146050,0,14584198,0,1417184,0,43360025,0,2822300,0,5648257,0,36585427,0,1695959,0,413353628,0,409790609,0,6052,0,288621,0,3268346,0,396821755,0,317938569,0,8606541,0,27154309,0,1599101,0,445942,0,6328018,0,6697214,0,1362564,0,313163,0,1642043,0,0,0,2373250,0,729111,0,1867995,1,7476,0,19756460,0,16531873,0,17233595,0,17234929,0,1334,0,16525822,0,644408,0,73201,0,96831,1,6,0,1705,0,472666,0,41960,0,44129,1,2169,1,21406,1,23731,1,2325,1,2609,1,2573,0,36
2013,4,41,6,0,42018,0,29376890,0,5655653,0,4382447,0,56460,0,10880903,1,987,1,14108,0,1046132,0,783388,1,83942,0,676436,0,13068584,0,9413550,1,14,0,0,0,729880,0,1964800,0,978961,0,538588,0,29376890,0,5892009,0,1373394,0,1589804,0,3557586,0,4061445,0,272763,0,12629890,0,1248763,0,3005504,0,9253239,0,877616,0,131472287,0,130274347,1,1,0,97856,0,1100084,0,125835121,0,100437458,0,3558565,0,8197156,0,419738,0,100902,0,2500496,0,1899531,0,337565,0,104829,0,532028,0,0,0,884589,0,184015,0,430156,1,826,0,6247266,0,5637167,0,5859402,0,5863807,1,4404,0,5637166,0,218416,0,10570,0,16620,1,77,1,-7876,1,199025,0,-158,1,11481,1,11639,1,3978,1,3978,0,0,0,0,0,0,0,0
2013,4,41,5,0,48770,0,17541047,0,4467565,0,1958767,1,5458,0,5740050,0,0,0,0,0,674596,0,743909,0,0,0,527230,0,7719758,0,5546175,0,0,0,0,0,289953,0,1431077,0,855837,0,395613,0,17541047,0,2200226,0,760886,0,1370374,0,2515595,0,2225230,0,125443,0,8343293,0,1236138,0,2330771,0,5050383,1,273999,0,88121182,0,87564727,1,890,1,56762,0,498803,0,83870096,0,64918364,0,2793079,0,4470997,0,353810,0,62122,0,2250996,0,1350845,0,235002,0,86327,0,325635,0,0,0,666076,0,85029,0,147759,0,0,0,6124054,0,4251086,0,4368179,0,4368179,0,0,0,4250196,0,110646,1,4592,0,9548,0,0,0,0,1,96506,1,7337,1,7337,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,41,4,0,79540,0,13476961,0,3505296,0,848915,0,0,0,4898154,0,0,0,0,0,365794,0,507221,0,0,0,213526,0,8266664,0,6205633,0,0,0,0,0,180436,0,1601266,0,845836,0,141160,0,13476961,0,1611048,0,569002,0,920790,0,2598607,0,1485114,0,334966,0,5957433,0,1156201,0,1496878,0,3474062,1,169707,0,87718586,0,86971895,1,111,1,45718,0,700862,0,83231297,0,63154184,0,3008696,0,5078211,0,339416,0,40282,0,2638486,0,1429836,0,179531,0,90211,0,386489,0,0,0,613389,0,115914,0,222932,0,0,0,5933721,0,4487289,0,4506455,0,4506455,0,0,0,4487178,0,9450,1,327,0,6718,0,0,1,231,1,2173,1,9827,1,10379,1,552,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,41,3,0,138812,0,4706471,0,1622148,0,284378,1,110,0,1434760,0,0,0,0,0,168843,0,220832,0,0,1,17366,0,4433976,0,3802959,0,0,0,0,1,1667,0,933060,0,687021,0,79531,0,4706471,0,637463,0,229626,0,740555,0,1978478,0,588463,0,176494,0,355392,0,601674,0,1058769,0,-1071623,1,233428,0,57658829,0,57146187,0,0,1,42528,0,470113,0,52996951,0,37548447,0,2914046,0,2982483,0,226913,0,17040,0,1917161,0,968490,0,114924,0,44541,0,198215,0,0,0,405427,0,155844,0,162340,1,45604,0,5295477,0,4661878,0,4854832,0,4854832,0,0,0,4661878,0,162809,1,77,0,518,0,0,1,-169,1,162384,1,30055,1,30055,0,0,1,90,1,90,0,0,0,0,0,0,0,0
2013,4,41,2,0,44887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19768535,0,18828832,0,0,0,284596,0,655107,0,17876096,0,13490968,0,458897,0,1267154,0,40648,0,71000,0,548272,0,287268,0,70094,0,12209,0,71898,0,0,0,72448,0,22562,0,62413,1,1276,0,1398988,0,1892439,0,3404514,0,3404514,0,0,0,1892439,0,1512686,0,280,0,3382,0,998,1,-80,0,1508107,1,-52,0,0,1,52,0,-559,0,0,0,559,0,70,0,70,0,0
