YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2013,2,48,7,0,788,0,12413973,0,1487648,0,3838536,0,37374,0,288703,0,0,1,37667,0,744135,0,260124,1,34796,0,949321,0,10382874,0,6299840,1,4183,1,1270,0,233318,0,346986,0,96699,0,240865,0,12413973,0,1789612,0,1003439,0,1063367,0,321277,0,2524725,0,606478,0,5105075,0,290509,0,2233849,0,1202,0,2891296,0,311782,0,30693781,0,29805259,0,15338,0,3563,0,10042,1,21,1,9,0,54171,0,267799,0,3410,1,1858,0,532310,0,29264172,0,15156422,0,481450,0,4378093,0,396871,0,22353,0,1235579,0,771671,0,175758,0,4675,0,24709,0,929666,1,113,0,52093,0,148334,0,661251,1,259,0,1765,0,4823110,0,1429609,1,1131,0,1427177,0,998630,0,133337,0,130806,0,2532,0,295209,0,101473,0,100512,0,961,1,1811,0,2065,1,796,0,96801,0,52447,1,2029
2013,2,48,6,0,1354,0,9655524,0,1392927,0,2927856,0,39422,0,139150,1,42,1,19031,0,493906,0,362870,1,6054,0,428782,0,8668122,0,5174304,1,375,1,131,0,72093,0,221078,0,42706,0,179802,0,9655524,0,1275538,0,1022093,0,811975,0,667971,0,2176357,0,143984,0,3557606,0,71741,0,709573,0,0,0,2890561,0,114269,0,26396909,0,26071773,0,5506,1,2095,0,17720,0,0,1,210,0,56167,0,105807,1,1441,0,0,0,136189,0,25160487,0,13075674,0,423622,0,3088528,0,407774,0,27682,0,1191263,0,867873,0,135857,0,2063,0,6455,0,911225,0,0,0,48167,0,46864,0,490504,1,377,0,1926,0,4434634,0,1236422,0,0,0,1234326,0,1022096,0,73162,0,72160,1,1002,0,139122,0,47064,0,46142,1,922,1,420,1,936,1,1020,0,44688,1,2428,0,0
2013,2,48,5,0,8039,0,17013159,0,2454339,0,4728899,0,25595,0,299996,1,10276,1,4312,0,901424,0,523094,1,5626,0,1338541,0,18416183,0,13090984,1,688,1,688,0,569802,0,656101,0,309846,0,530991,0,17013159,0,2187388,0,1594504,0,1205069,0,775845,0,5538940,0,159011,0,5552402,0,436317,0,788250,1,14213,0,5560789,0,1247166,0,54134704,0,53471432,0,12095,1,1147,0,35327,1,192,1,12,0,45631,0,267772,0,18765,1,152,0,282179,0,51709635,0,23856735,0,1377595,0,6050461,0,857159,0,46935,0,1946391,0,1668037,0,306766,0,5733,0,31741,0,1386992,1,190,0,190082,0,144915,0,540937,1,279,0,1408,0,13297280,0,2425069,1,427,0,2424349,0,1883077,0,164823,0,148018,0,16805,0,376699,0,104933,0,103795,1,781,1,46,0,3738,1,329,0,100820,0,96903,0,0
2013,2,48,4,0,7895,0,5927947,0,756702,0,891316,1,48,1,75426,0,0,1,8305,0,326210,0,1089778,1,28987,0,375170,0,6298577,0,4668370,1,15,0,0,0,53766,0,379168,0,228071,0,541018,0,5927947,0,769263,0,362166,0,244958,0,467474,0,2271224,0,38915,0,1773948,0,293929,0,434488,0,0,0,1056189,1,10658,0,22336438,0,22060627,0,2307,1,254,1,2582,1,29,1,42,1,5595,0,63890,1,2181,1,7,0,198926,0,21128369,0,10008960,0,693146,0,2171917,0,538124,0,23154,0,1019652,0,573709,0,147528,0,2030,0,8746,0,546493,0,0,0,54830,0,47788,0,218181,1,263,1,492,0,5073355,0,1208069,0,0,0,1207815,0,966981,0,70360,0,68828,1,1531,0,170474,0,45303,0,45279,1,25,0,0,1,257,1,141,0,44905,1,2407,0,0
2013,2,48,3,0,90339,0,7651795,0,2101318,0,867813,1,7932,0,49127,0,0,0,0,0,569047,0,809209,0,0,0,283634,0,12451861,0,10003441,1,22622,1,820,0,114181,0,254636,0,106849,0,247390,0,7651795,0,929414,0,519602,0,582955,0,1913113,0,1875779,0,190818,0,1640114,0,503271,0,530514,1,8639,0,861278,0,263587,0,58631084,0,57852353,0,456,0,0,1,1818,0,0,0,0,1,14198,0,290511,0,0,0,0,0,471750,0,54954634,0,21529900,0,6020472,0,4946364,0,1407502,0,27098,0,1777892,0,1285191,0,201679,0,5060,0,14768,0,1109336,0,0,0,164247,0,94428,0,281624,0,0,1,9628,0,16079445,0,3676450,0,0,0,3676450,0,3187227,0,140848,0,140848,0,0,0,348375,0,72473,0,72816,1,57,0,0,0,1314,0,0,0,71159,1,6895,0,0
2013,2,48,2,0,32542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21724824,0,21048411,0,2544,0,0,1,1667,0,530,0,0,1,39936,0,276147,0,115,0,0,0,355473,0,20409874,0,2590739,0,455801,0,2697993,0,987760,0,10162,0,1345072,0,245241,0,422927,0,1065,0,20402,0,1485981,0,0,0,18377,0,116976,0,425823,0,357,1,10149,0,9575049,0,1314949,0,0,0,1314949,0,789957,0,312395,0,312395,0,0,0,212145,0,51442,0,51146,1,781,0,0,1,25,1,170,0,51246,1,4615,0,0
2013,2,48,1,0,141699,0,545092362,0,34101684,0,70239741,0,1001644,0,6738578,1,3389580,0,424108,0,23104492,0,3668425,0,99127,0,46842569,0,474445962,0,192963327,0,37371,0,4951,0,7837696,0,45210397,0,7079941,0,30002495,0,545092362,0,59206260,0,16191325,0,46502349,0,9038626,0,128747923,0,102689082,0,182716797,0,9195763,0,70309630,0,169865,0,128592065,0,25550526,0,636126798,0,619714586,0,729507,0,23976,0,1254118,0,1881549,0,2563,0,662583,0,3522674,0,55773,0,792770,0,7486700,0,592595002,0,193206424,0,11628366,0,96473248,0,20368355,0,624070,0,25107734,0,20419696,0,8517263,0,186941,0,1073836,0,29840847,0,7332,0,2030781,0,5840895,0,17834523,0,15229,0,389318,0,159030144,0,43531796,0,656049,0,44163869,0,11967011,0,4520005,0,4475328,0,44677,0,27680091,0,9562679,0,9534970,0,26168,0,482505,0,239775,0,16676,0,8822813,0,9009576,1,2736
2013,2,481,13,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,481,12,0,19,0,19541232,0,2089114,0,2741769,0,147802,0,505702,0,0,0,0,0,1023448,0,0,0,0,0,1936482,0,13303486,0,4883433,0,0,0,0,0,103249,0,707220,0,151871,0,2313866,0,19541232,0,1025720,0,206389,0,2808361,0,20000,0,7994079,0,1570694,0,5915990,0,239432,0,4884461,0,4541,0,1969398,0,1181842,0,18041463,0,17265689,0,15811,0,214,0,0,0,0,0,0,0,56383,0,308856,0,0,0,490,0,394020,0,17159091,0,5718241,0,104780,0,1856396,0,756409,0,14560,0,1410333,0,287397,0,454233,0,4307,0,51198,0,815292,0,0,0,132762,0,83543,0,262855,0,3342,0,19956,0,5183488,0,882372,0,241875,0,1124033,0,110683,0,302829,0,302829,0,0,0,710521,0,251957,0,248532,0,1324,0,19786,0,58,0,7502,0,223273,0,166365,0,0
2013,2,481,11,0,10,0,5916223,0,522573,0,762082,0,801,0,17846,0,0,0,0,0,95663,0,0,0,0,0,1171924,0,4594104,0,1813770,0,0,0,0,0,40108,0,149277,0,13558,0,390775,0,5916223,0,369145,0,61198,0,469466,0,0,0,603489,0,559372,0,3853553,0,60333,0,1801422,0,0,0,1991798,0,0,0,2189616,0,1853124,0,14470,0,0,0,351,0,0,0,0,0,5947,0,292520,0,1044,0,0,0,22161,0,1541017,0,488684,0,8530,0,197466,0,40966,0,1440,0,43702,0,38429,0,28733,0,170,0,470,0,228459,0,0,0,3745,0,6938,0,65083,0,192,0,1556,0,386454,0,648599,0,0,0,648599,0,493506,0,20267,0,19536,0,730,0,134827,0,47167,0,47071,0,92,0,0,0,9044,0,0,0,38122,0,30553,0,0
2013,2,481,10,0,26,0,3949258,0,363591,0,393413,0,10293,0,137398,0,0,0,0,0,249953,0,27761,0,42,0,228639,0,3950216,0,1776515,0,0,0,0,0,157923,0,104780,0,34171,0,156521,0,3949258,0,168844,0,292626,0,224604,0,3402,0,959519,0,509717,0,1790545,0,55664,0,528021,0,0,0,1363864,0,157003,0,3145779,0,2971136,0,1779,0,0,0,5158,0,416,0,1,0,86,0,52026,0,35,0,0,0,115141,0,2834829,0,1244056,0,40534,0,397329,0,105191,0,4968,0,182619,0,62920,0,63351,0,137,0,10972,0,186528,0,0,0,22643,0,28875,0,72719,0,0,0,315,0,411674,0,310949,0,0,0,310949,0,222430,0,8793,0,8769,0,24,0,79726,0,27695,0,27646,0,0,0,0,0,8483,0,0,0,19212,0,6474,0,0
2013,2,481,9,0,30,0,2090659,0,369867,0,254192,0,3990,0,41892,0,17560,0,0,0,78017,0,36136,0,0,0,176741,0,1632254,0,706516,0,0,0,0,0,104633,0,38917,0,7938,0,58892,0,2090659,0,198037,0,82796,0,104249,0,5003,0,324945,0,217338,0,1158291,0,19669,0,762502,0,11455,0,405723,0,41058,0,1533219,0,1480280,0,1405,0,106,0,3751,0,0,4,,0,3463,0,22270,0,496,0,1582,0,19864,0,1359778,0,395315,0,15005,0,212271,0,40328,0,669,0,46690,0,37555,0,20393,0,309,0,6599,0,112895,0,0,0,2685,0,5561,0,31658,0,0,0,346,0,431500,0,173440,0,276,0,173610,0,84680,0,6315,0,5950,0,364,0,82615,0,28649,0,28504,0,137,0,427,0,1365,0,0,0,26857,0,28765,0,0
2013,2,481,8,0,73,0,2426615,0,188932,0,520658,1,2585,0,41048,0,0,0,0,0,217403,1,11738,1,98,0,226975,0,2380940,0,1289929,0,0,0,0,0,25918,1,29522,1,11174,0,87071,0,2426615,0,190783,0,152542,0,145888,1,34209,0,722774,0,92318,0,1088101,0,26741,0,431429,1,38080,0,705830,1,113980,0,2464960,0,2399541,1,668,0,19,1,3738,0,0,1,70,1,12451,0,13805,1,3990,1,4404,0,26274,0,2277258,0,1268861,0,43270,0,234799,0,69080,1,4327,0,123205,0,55443,0,35206,1,247,1,1707,0,145317,0,0,0,7900,0,8202,0,28889,0,0,1,11,0,250794,0,187702,1,7,0,187690,0,109308,1,22067,1,19274,1,2793,0,58830,0,20060,0,20054,1,7,1,1,1,4466,1,533,0,15060,1,9045,1,134
2013,2,481,7,0,102,0,1648647,0,223962,0,477263,1,4086,1,21587,0,0,0,0,0,79779,1,22776,0,0,0,143635,0,1515698,0,927135,0,0,0,0,0,51361,0,41382,0,13383,0,15810,0,1648647,0,288467,1,35178,0,155076,1,66229,0,378894,0,129725,0,595078,0,29453,0,1168803,0,0,0,-576691,1,26487,0,3346975,0,3271808,0,550,1,1189,1,2008,1,15,0,0,1,5453,1,35105,1,971,0,0,0,29877,0,3195991,0,2233185,0,64751,0,331802,0,25612,1,1295,0,71902,0,44063,0,21560,1,571,1,1873,0,72019,0,0,0,4502,0,8899,0,40374,0,0,1,760,0,272823,0,150984,0,0,0,149795,0,97599,0,24205,1,23502,1,703,0,27992,0,9608,0,9494,1,114,0,0,1,1108,0,0,0,8500,1,8266,0,0
2013,2,481,6,0,184,0,1527689,0,97699,1,401135,1,6508,1,14294,0,0,0,0,0,99715,1,20470,0,0,1,68066,0,1422920,0,641646,0,0,0,0,1,5625,1,756,1,431,1,45593,0,1527689,1,262099,1,87561,0,138322,1,9241,1,383205,1,30462,0,616800,0,2131,1,198648,0,0,0,424402,1,8381,0,4526363,0,4478771,1,1605,0,0,1,1296,0,0,0,0,1,37575,1,3600,1,56,0,0,1,3461,0,4338515,0,1308711,1,57619,0,958118,0,29541,1,4947,0,344107,0,113512,0,20329,1,64,1,136,0,79771,0,0,1,5807,1,1753,1,179085,1,66,1,826,0,1234123,0,187847,0,0,0,187847,1,138882,1,25833,1,25794,1,39,1,23132,1,8207,1,7724,0,483,0,0,1,660,1,635,1,6912,1,1244,0,0
2013,2,481,5,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,481,4,1,313,1,255009,1,27243,1,56921,0,0,1,3215,0,0,0,0,1,32110,0,0,0,0,1,36054,1,513819,1,423600,0,0,0,0,1,949,1,814,1,265,1,7750,1,255009,1,44828,1,1395,1,13858,1,32140,1,15854,1,30884,1,116051,1,162205,1,153145,0,0,1,-197907,1,1392,1,1266475,1,1246327,1,11,0,0,1,1915,0,0,0,0,0,0,1,17443,0,0,0,0,1,779,1,1170876,1,322272,1,101796,1,85349,1,91221,1,17,1,95789,1,31098,1,2016,0,0,1,42,1,21933,0,0,1,4343,0,0,1,10872,0,0,0,0,1,404128,1,95600,0,0,1,95600,1,85524,1,8458,1,8458,0,0,1,1617,1,243,1,243,0,0,0,0,0,0,0,0,1,243,0,0,0,0
2013,2,481,3,0,2973,0,293331,0,79680,1,7584,0,0,0,46,0,0,0,0,1,8003,1,34527,0,0,1,52145,1,251666,1,140528,0,0,0,0,0,0,1,446,1,246,0,7,0,293331,1,89122,1,6901,1,4321,1,43515,1,98622,1,-10303,0,61153,1,5854,1,252,0,0,0,65064,1,10017,0,1296743,0,1115441,1,68,0,0,0,0,0,0,0,0,1,792,1,18433,0,0,0,0,1,162009,0,1128190,1,697779,1,110926,1,65416,1,6884,1,292,1,7904,0,15558,1,4329,1,108,1,22,1,4076,0,0,1,1390,1,11938,1,3926,0,0,0,0,0,197642,0,168553,0,0,0,168553,1,119149,1,31278,1,31278,0,0,1,18127,1,2798,1,2798,0,0,0,0,1,937,0,0,1,1861,0,0,0,0
2013,2,481,2,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13562818,0,13305220,1,1974,0,0,1,1667,0,530,0,0,0,2226,1,32899,0,115,0,0,0,218187,0,13153363,1,244734,1,75238,0,1911117,0,663391,0,635,0,924818,0,55114,0,386256,1,224,1,8388,0,1301537,0,0,1,7519,1,111988,1,334631,0,357,1,4936,0,7122479,0,409454,0,0,0,409454,1,66201,1,253426,1,253426,0,0,0,89374,0,31029,0,30791,0,0,0,0,0,0,0,0,0,31029,1,4615,0,0
2013,2,481,1,0,5016,0,288085359,0,13686502,0,13074889,0,349175,0,3258586,0,3365849,0,21825,0,11968420,0,156190,1,140,0,20102718,0,266364613,0,77379075,0,0,0,0,0,3044912,0,19624188,0,1600606,0,12745381,0,288085359,0,11727542,0,6488268,0,29197411,0,244110,0,62855239,0,78510821,0,99061967,0,5355117,0,39815837,1,54076,0,67692438,0,13855502,0,190022557,0,183930194,0,236395,0,3619,0,563538,1,53281,1,1071,0,242403,0,1346381,0,26976,1,34463,0,3584236,0,174348510,0,38351895,0,1243219,0,28426007,0,9547885,0,108715,0,9459770,0,5289018,0,4851648,0,57060,0,373546,0,13984632,0,6641,0,747632,0,2193444,0,5940549,1,3986,0,325117,0,53437747,0,15674048,0,254523,0,15924952,0,1711584,0,2753405,0,2732707,0,20698,0,11462024,0,4016189,0,4004134,0,9568,0,38634,0,119010,1,8918,0,3848289,0,4160928,1,134
2013,2,481000,13,0,6,0,92292662,0,4128825,0,2548225,0,35875,0,1017205,0,3348289,0,21825,0,7736721,0,0,0,0,0,1197712,0,71415600,0,21702563,0,0,0,0,0,206519,0,16534577,0,857973,0,6733576,0,92292662,0,2240025,0,3257207,0,18821677,0,0,0,18069381,0,24729134,0,25175237,0,879988,0,18384004,0,0,0,7907803,0,1996558,0,78259286,0,75888380,0,40162,0,2058,0,74235,0,1,0,688,0,1941,0,54695,0,1055,0,1484,0,2194587,0,75941373,0,12501705,0,270328,0,13305952,0,4825536,0,45968,0,3801842,0,1733363,0,1260589,0,4307,0,202539,0,3828882,0,0,0,528088,0,1796408,0,1908416,0,0,0,296183,0,29631267,0,2317913,0,349,0,2316204,0,0,0,1758104,0,1757366,0,738,0,558100,0,200461,0,195335,0,5126,0,31,0,2063,0,0,0,198366,0,230686,0,0
2013,2,481000,12,0,11,0,10110813,0,1507969,0,832393,0,128797,0,392851,0,0,0,0,0,686392,0,0,0,0,0,706694,0,5681992,0,1417706,0,0,0,0,0,20889,0,317581,0,45383,0,1555939,0,10110813,0,400961,0,131723,0,1800640,0,20000,0,3464370,0,1241963,0,3051157,0,133785,0,3007979,0,0,0,202400,0,293007,0,8338734,0,8037441,0,7004,0,214,0,0,0,0,0,0,0,37107,0,96151,0,0,0,0,0,160816,0,7765705,0,1447370,0,63831,0,1300776,0,637358,0,2453,0,920626,0,182732,0,230730,0,665,0,37752,0,481605,0,0,0,128412,0,13871,0,116651,0,0,0,14800,0,2186073,0,573028,0,148818,0,721632,0,29530,0,205655,0,205655,0,0,0,486447,0,173495,0,170193,0,1324,0,9673,0,58,0,0,0,163764,0,78107,0,0
2013,2,481000,11,2,,2,,2,,2,,2,,2,,0,0,0,0,2,,0,0,0,0,2,,2,,2,,0,0,0,0,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,2,,2,,2,,2,,2,,0,0,2,,2,,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,2,,2,,2,,2,,2,,2,,0,0,2,,2,,2,,0,0,2,,2,,0,0,2,,2,,2,,0,0,0,0,2,,2,,0,0,2,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,481000,10,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,481000,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2013,2,481000,8,1,20,1,610995,1,27663,1,105775,1,1245,1,25608,0,0,0,0,1,122556,1,8241,0,0,1,4903,1,572088,1,285708,0,0,0,0,1,74,1,390,1,206,1,30857,1,610995,1,48661,1,43152,1,42394,0,0,1,270015,1,39792,1,166980,1,4073,1,250676,0,0,1,-19002,1,68767,1,885250,1,870530,1,63,0,0,1,3060,0,0,0,0,0,0,1,10641,0,0,0,0,1,956,1,858494,1,632673,1,14946,1,74824,1,7901,0,0,1,10241,1,14344,1,9957,1,4,1,315,1,32281,0,0,1,2740,1,1025,1,5839,0,0,1,9,1,51395,1,26756,0,0,1,26756,1,10377,1,710,1,710,0,0,1,15669,1,5334,1,5327,1,7,0,0,0,0,1,497,1,4837,1,345,0,0
2013,2,481000,7,0,54,0,920648,0,151747,0,273053,1,1235,1,4609,0,0,0,0,0,52174,0,0,0,0,1,106118,0,765513,0,457608,0,0,0,0,1,2073,1,31216,1,11589,1,4576,0,920648,0,170154,1,24060,0,127386,1,33604,1,175696,1,74542,0,315205,0,24367,1,1088704,0,0,0,-792185,1,5681,0,2083543,0,2015112,1,402,1,1154,1,435,1,15,0,0,1,5406,1,34217,1,331,0,0,0,26472,0,2019651,0,1473968,1,46490,1,210505,0,6303,1,997,1,40459,0,18358,0,13177,1,205,1,1720,0,24904,0,0,1,3129,1,1318,1,18027,0,0,1,696,0,159396,0,63893,0,0,0,62739,1,31967,1,22537,1,22306,1,232,1,8234,1,2906,1,2793,1,113,0,0,1,17,0,0,1,2889,1,4070,0,0
2013,2,481000,6,1,65,1,585498,1,46010,1,331743,1,4407,1,3005,0,0,0,0,1,63071,1,1900,0,0,1,22494,1,362780,1,258139,0,0,0,0,1,4934,1,32,1,3,1,12076,1,585498,1,212818,1,7434,1,98504,1,9241,1,69784,1,5615,1,182101,1,277,1,36511,0,0,1,153695,1,8381,1,3362124,1,3354398,1,997,0,0,0,0,0,0,0,0,1,2900,1,1865,0,0,0,0,1,1965,1,3250193,1,645855,1,27046,1,783496,1,27641,1,3134,1,338600,1,90613,1,3745,1,56,1,3,1,31402,0,0,1,5439,1,1048,1,175697,0,0,1,197,1,1116223,1,111931,0,0,1,111931,1,98638,1,1171,1,1171,0,0,1,12123,1,4092,1,4092,0,0,0,0,0,0,1,360,1,3732,0,0,0,0
2013,2,481000,5,1,139,1,344266,1,37844,1,31258,0,0,0,0,0,0,0,0,1,4614,1,2782,0,0,1,28815,1,337205,1,166605,0,0,0,0,1,66471,0,0,0,0,1,1883,1,344266,1,10507,0,0,1,12960,1,22520,1,124270,0,0,1,174008,1,3812,1,34917,0,0,1,135278,0,0,1,404189,1,402382,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1804,1,340905,1,195747,1,10604,1,38048,1,1628,0,0,1,2946,1,799,1,409,1,152,0,0,1,23735,0,0,1,1543,1,468,1,499,0,0,0,0,1,64326,1,63284,0,0,1,63284,1,61918,0,0,0,0,0,0,1,1366,1,205,1,205,0,0,0,0,0,0,0,0,1,205,0,0,0,0
2013,2,481000,4,1,63,1,52509,1,2811,1,1825,0,0,1,3215,0,0,0,0,1,888,0,0,0,0,1,22620,1,48570,1,28916,0,0,0,0,1,949,1,633,1,84,0,0,1,52509,1,1020,1,1395,1,384,1,32140,1,4045,0,0,1,13526,1,145678,1,128519,0,0,1,-260671,0,0,1,43410,1,23808,1,11,0,0,1,1915,0,0,0,0,0,0,1,17307,0,0,0,0,1,368,1,37624,1,12603,1,3271,1,3739,1,5705,1,17,0,0,1,1557,1,551,0,0,1,42,1,4100,0,0,1,235,0,0,1,1188,0,0,0,0,1,4615,1,5786,0,0,1,5786,0,0,1,5786,1,5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
