YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2013,5,1,12,0,3350,0,1294349478,0,152260194,0,393539677,0,6707313,0,88331450,0,56164279,0,29994162,0,51455147,0,4974379,0,50450709,0,252685815,0,294218669,0,154011862,0,11902654,0,4659475,0,20333541,0,38470416,0,8481629,0,23428666,0,1294349478,0,157087643,0,52907192,0,466027284,0,8052796,0,142899666,0,71025402,0,396349494,0,8416897,0,64894410,0,342916545,0,19878358,0,1030389369,0,985963336,0,1094614,0,5246734,0,38084686,0,961811184,0,706209609,0,8888719,0,91991051,0,5075205,0,2807954,0,12897902,0,14636626,0,8536354,0,2441394,0,18327662,0,372806,0,7929791,0,4829476,0,11444280,0,212294,0,65210060,0,68578185,0,84002967,0,67483571,0,69978119,0,2494548,0,14926908,0,4083885,0,2850981,0,767561,0,1219458,0,6005024,0,1163970,0,1300205,0,136235,0,428518,0,516411,0,87893,0,40261,0,23950,0,15367
2013,5,1,11,0,3359,0,233642781,0,25845790,0,60742590,0,1139342,0,38099705,0,4550103,0,2950040,0,14227804,0,2070635,0,2815230,0,31878906,0,85038179,0,50168341,0,1158348,0,568419,0,5317565,0,8262075,0,2382082,0,4943995,0,233642781,0,25813861,0,22224792,0,45514759,0,4887173,0,29464490,0,6866627,0,98871079,0,2493313,0,16530064,0,83890177,0,4042475,0,396238502,0,389105310,0,133026,0,686108,0,6314058,0,375179877,0,292385562,0,4453247,0,28850657,0,1503909,0,534680,0,5082668,0,5452016,0,1827023,0,531349,0,5323126,0,61840,0,2768561,0,1201656,0,3908139,0,47465,0,21247979,0,21058625,0,24479380,0,20925599,0,21196991,0,271392,0,3020638,0,626262,0,640140,0,120787,0,73684,0,1559766,0,480101,0,537047,0,56947,0,53043,0,79447,0,26404,0,12114,0,7609,0,4255
2013,5,1,10,0,6859,0,235094730,0,28411326,0,53845985,0,782290,0,50906085,0,861088,0,977268,0,14958824,0,2963370,0,2202170,0,26037240,0,95291263,0,57877627,0,821874,0,346711,0,6090811,0,7654112,0,2342734,0,5422676,0,235094730,0,30215106,0,33508715,0,25180171,0,6640698,0,32038212,0,6280393,0,101231435,0,6178599,0,20770734,0,81238618,0,6956516,0,489733935,0,480078260,0,66875,0,733614,0,8855187,0,462657641,0,358465226,0,6288196,0,39439176,0,1874260,0,574002,0,6967078,0,6726991,0,2056781,0,511674,0,5703062,0,85485,0,3247200,0,1341289,0,4441064,0,41506,0,24894654,0,27076294,0,30805696,0,27009419,0,27290933,0,281513,0,3134606,0,592174,0,508104,0,225633,0,70760,0,1737934,0,613029,0,667493,0,54464,0,48642,0,70419,0,21776,0,5760,0,3525,1,2162
2013,5,1,9,0,21715,0,333591499,0,46162738,0,78459434,0,1134916,0,74404699,0,179508,0,779361,0,19853546,0,5113636,0,1993567,0,32012665,0,147637503,0,93113911,0,927552,0,448828,0,9911026,0,11396858,0,3777382,0,3234442,0,333591499,0,42267934,0,51810584,0,29316695,0,12331208,0,49522097,0,7895294,0,140447687,0,6563232,0,27914997,0,113368874,0,7399416,0,782187500,0,768098893,0,87843,0,1023768,0,12976995,0,739610729,0,574152171,0,12479238,0,59674891,0,2821218,0,910664,0,11806308,0,11516780,0,3148797,0,757291,0,7631396,0,47873,0,4983298,0,2085044,0,7698487,0,53227,0,39844048,0,42576770,0,47404500,0,42488927,0,42876119,0,387192,0,3510388,0,807384,0,770246,0,185062,0,85148,0,1662549,0,1333483,0,1418514,0,85031,0,71702,0,96781,0,25079,0,13634,0,10248,0,3303
2013,5,1,8,0,34003,0,239771518,0,38010807,0,54227218,0,588308,0,46380131,1,86086,1,485326,0,13892845,0,4685817,0,1897545,0,17677050,0,120759185,0,76607595,0,467531,0,221549,0,9356806,0,7789028,0,3472760,0,4946355,0,239771518,0,31457923,0,27080946,0,19229993,0,11656211,0,41351226,0,7411163,0,101584056,0,7302061,0,18085683,0,81314452,0,5118141,0,551580764,0,543461169,0,26814,0,767045,0,7325736,0,516446031,0,377399127,0,12200565,0,49307448,0,2675798,0,883302,0,10671867,0,9434128,0,2376694,0,433395,0,5162499,1,4073,0,3486010,0,1569159,0,5634000,0,41292,0,35166675,0,35134733,0,39530968,0,35107919,0,35529071,0,421152,0,3216109,0,391921,0,555069,0,808343,0,35695,0,1425080,0,1172367,0,1219959,0,47593,0,34573,0,35876,1,1304,0,5210,0,4790,1,406
2013,5,1,7,0,198299,0,422073790,0,75285049,0,77515391,0,818401,0,57235191,1,55749,0,433861,0,29482971,0,11189780,0,3160774,0,33283831,0,262573928,0,171615481,0,485485,0,265156,0,25399064,0,19948781,0,9156165,0,7879137,0,422073790,0,48552081,0,29085970,0,36002549,0,31380866,0,96614904,0,11557879,0,168879541,0,15049667,0,38603892,0,126389674,0,11163692,0,1038947137,0,1023743781,0,45086,0,1445947,0,13712324,0,963962156,0,623336201,0,37188527,0,115750818,0,6928511,0,1428959,0,23552564,0,24085506,0,5148199,0,1125451,0,9120741,0,76482,0,7122512,0,3491805,0,9846255,0,49403,0,95710221,0,74984982,0,84103661,0,74939896,0,75598007,0,658111,0,4924856,0,308111,0,957990,0,165116,0,155120,0,3338520,0,3779977,0,3957687,0,177710,0,458931,0,466313,1,7382,0,17095,0,16519,1,215
2013,5,1,6,0,187908,0,131780773,0,28446413,0,14706843,0,75623,0,15820921,1,987,1,36082,0,7078801,0,7191171,0,1366319,0,7689258,0,107183576,0,76120888,0,118504,0,59157,0,9213000,0,11037042,0,5100557,0,3248082,0,131780773,0,12327689,0,7743370,0,9288096,0,18489280,0,33017233,0,1979731,0,48935375,0,5752978,0,16404007,0,30887729,0,4109338,0,381099717,0,375381990,0,11702,0,626515,0,5079509,0,348613569,0,195552691,0,20520050,0,48004474,0,3364739,0,316850,0,12333551,0,9187855,0,1945650,0,674741,0,3767025,1,5443,0,3077116,0,1536032,0,2913620,0,25125,0,45388607,0,32486148,0,35967264,0,32474446,0,32727361,0,252914,0,1561693,0,59831,0,211282,0,12739,0,50406,0,1227434,0,1823935,0,1849853,0,25917,0,107190,0,107190,0,0,1,1697,1,1113,1,584
2013,5,1,5,0,264900,0,94515046,0,25461873,0,10020077,1,894877,0,8780073,0,0,1,6993,0,4860732,0,7639814,1,566752,0,4412016,0,84182551,0,61523915,1,40058,1,1791,0,4013290,0,9393447,0,4583859,0,2141812,0,94515046,0,6317302,0,5278093,0,9269132,0,11669102,0,19762971,0,1773716,0,40444730,0,6243906,0,9931316,0,25750573,0,1481065,0,347425535,0,340787899,0,4548,0,328598,0,6304490,0,313123757,0,146579121,0,27215377,0,51192922,0,2499498,0,262239,0,13467574,0,9687792,0,1621468,0,545843,0,3378800,0,0,0,2995498,0,2448928,0,2973854,1,1453,0,48253389,0,34301778,0,37318785,0,34297230,0,34581437,0,284208,0,1942414,0,72546,0,119368,0,111571,0,-30659,0,1669589,0,972398,0,990262,0,17864,0,106743,1,109787,1,3044,0,0,0,0,0,0
2013,5,1,4,0,442405,0,70398403,0,23527284,0,5116412,1,22986,0,6454313,0,0,1,17583,0,3434837,0,5700665,1,19054,0,2153159,0,77146061,0,59868335,1,41142,1,31494,0,1705751,0,9501689,0,5458783,0,962050,0,70398403,0,4505694,0,4100421,0,7242373,0,11934291,0,13526944,0,958670,0,28130011,0,4818703,0,9213611,0,15744653,0,1646956,0,367391594,0,360435267,1,899,0,433629,0,6521800,0,327895980,0,144534750,0,31592771,0,51705362,0,2942433,0,156752,0,16092624,0,10347642,0,1364425,0,539955,0,2980987,1,4547,0,3399258,0,2477713,0,2910921,1,7399,0,56838442,0,39495614,0,41260415,0,39494716,0,39678372,0,183656,0,793465,0,52517,0,91834,1,3839,0,4724,0,640551,0,938759,0,955416,1,16656,1,33474,1,34122,1,648,1,5558,1,5558,0,0
2013,5,1,3,0,1310472,0,38648833,0,17443088,0,1988333,1,10471,0,2420338,1,180,1,2773,0,1388625,0,3263000,1,62438,0,1057223,0,73637373,0,64407687,1,37377,1,5595,0,352899,0,4615296,0,3591569,0,395212,0,38648833,0,2870650,0,2823709,0,6717081,0,12173289,0,7923588,0,2349720,0,3790796,0,4368761,0,13830467,0,-12666872,0,1741560,0,426259209,0,417611172,1,509,0,464079,0,8183450,0,367554832,0,123017836,0,52231562,0,55260335,0,3552782,0,219053,0,17461922,0,12228868,0,1241237,0,198209,0,2844727,1,12473,0,4206995,0,2515088,0,3198328,0,51269,0,89314148,0,58704377,0,60603960,0,58703869,0,58746820,0,42951,0,1446618,0,9907,0,157159,0,354283,0,6907,0,918361,0,424748,0,433688,0,8940,1,28725,1,29068,1,343,1,1628,1,1628,0,0
2013,5,1,2,0,440011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82245298,0,77080864,0,30084,0,1801983,0,3332368,0,65612029,0,28525450,0,5217871,0,7727299,0,689758,0,150824,0,3437876,0,1823562,0,425389,0,61545,0,693115,1,94,0,740638,0,235710,0,550927,0,20888,0,15311084,0,16633269,0,30470591,0,16603185,0,16882482,0,279297,0,13564959,0,79107,0,133115,0,24671,0,143785,0,13184280,0,297784,0,306327,0,8543,1,4664,1,6206,1,1542,1,9224,1,7018,1,1718
2013,5,1,1,0,2913280,0,3093866850,0,460854560,0,750161960,0,12174526,0,388832907,0,61897979,0,35683449,0,160634133,0,54792266,0,64534557,0,408887162,0,1347668289,0,865315643,0,16000524,0,6608174,0,91693756,0,128068744,0,48347520,0,56602429,0,3093866850,0,361415884,0,236563792,0,653788132,0,129214913,0,466121331,0,118098594,0,1128664203,0,67188116,0,236179180,0,888834424,0,63537517,0,5893498560,0,5761747939,0,1501999,0,13558019,0,116690603,0,5442467784,0,3570157744,0,218276122,0,598904432,0,33928111,0,8245278,0,133771933,0,115127765,0,29692016,0,7820847,0,64933139,0,671115,0,43956878,0,23731900,0,55519875,0,551321,0,537179307,0,451030776,0,515948187,0,449528777,0,455085711,0,5556935,0,52042654,0,7083645,0,6995288,0,2779605,0,1815029,0,33369087,0,13000550,0,13636451,0,635901,0,1376206,0,1551619,0,175413,0,112182,0,81957,0,28010
2013,5,11,12,0,41,0,11758717,0,511482,0,2042336,0,7726,0,2835399,0,140903,0,0,0,318493,0,154168,0,7380,0,2165367,0,5575240,0,3057103,0,5250,0,0,0,746712,0,153039,0,62144,0,229921,0,11758717,0,808878,0,1667388,0,986394,0,115296,0,1966921,0,274892,0,5938949,0,152549,0,712339,0,5276229,0,202168,0,14981955,0,14727753,0,6538,0,13808,0,233856,0,14355201,0,10394455,0,61208,0,711283,0,83082,0,6089,0,147026,0,159355,0,104030,0,27117,0,391057,0,29973,0,46888,0,76037,0,120095,0,1312,0,1996195,0,626753,0,802885,0,620216,0,645988,0,25772,0,178896,0,104688,0,34195,0,304,0,61,0,39647,0,4124,0,5568,0,1444,0,-351,0,699,0,1050,0,1459,0,1459,0,0
2013,5,11,11,0,60,0,4071282,0,389276,0,683498,0,3387,0,608534,0,11264,0,0,0,292046,0,77820,0,31253,0,616597,0,2024647,0,1212060,0,11563,0,49,0,377888,0,110901,0,5371,0,56860,0,4071282,0,332333,0,468854,0,262717,0,109272,0,639746,0,62385,0,2195974,0,99469,0,211129,0,1923855,0,38478,0,4377466,0,4174251,0,139,0,9263,0,193813,0,4020258,0,2771580,0,36867,0,265747,0,39626,0,1181,0,66351,0,54493,0,31941,0,10477,0,104155,0,0,0,7112,0,3661,0,20765,0,1473,0,604828,0,357208,0,413608,0,357069,0,360185,0,3116,0,42135,0,21942,0,15005,0,95,0,16,0,5076,0,14276,0,15538,0,1262,0,128,0,247,0,119,0,1,0,1,0,0
2013,5,11,10,0,111,0,3733112,0,382248,0,591700,1,4704,0,416433,0,0,1,102604,0,140891,1,105752,1,118301,0,435967,0,2280709,0,1400349,1,62877,0,0,0,390329,0,12186,0,7138,0,105306,0,3733112,0,314751,0,241636,0,333629,0,124468,0,536528,0,48137,0,2133965,0,122978,0,217451,0,1830418,1,36883,0,3910255,0,3734009,1,7184,0,8066,0,160996,0,3618693,0,2360883,0,41240,0,365226,0,49065,1,3874,0,72475,0,57259,0,39949,0,2032,0,122862,0,0,0,8671,0,7704,0,28351,1,946,0,458154,0,291562,0,510436,0,284377,0,305494,1,21117,0,204373,0,42572,0,7546,1,45095,0,4971,0,104189,0,20622,0,21210,1,588,1,1064,1,1417,1,353,0,0,0,0,0,0
2013,5,11,9,0,372,0,5756529,0,542213,0,551943,1,5770,0,853049,0,0,0,0,0,577145,0,92466,1,26564,0,776456,0,3521422,0,2388035,1,32905,1,7773,0,1057716,0,8417,0,2636,0,120448,0,5756529,0,308011,0,821712,0,330461,0,177982,0,1251772,0,128696,0,2737896,0,123856,0,951074,0,1735838,0,72871,0,8402657,0,7687686,1,491,0,17178,0,697302,0,7946744,0,4957084,0,95518,0,557436,0,130999,0,2672,0,216926,0,107000,0,68188,0,517,0,219976,0,0,0,11729,0,9945,0,62535,0,0,0,1506217,0,455913,0,569300,0,455423,0,502612,0,47189,0,92616,0,27532,0,13729,1,39461,0,-1089,0,12983,0,20496,0,22148,1,1651,1,766,1,766,0,0,1,251,1,251,0,0
2013,5,11,8,0,1002,0,6710400,0,1481052,0,753589,1,29,0,637192,0,0,0,0,0,233652,1,27272,1,2783,0,746701,0,4217242,0,2635446,1,11499,1,2025,0,891415,0,25302,0,15792,0,335992,0,6710400,0,543779,0,509090,0,255693,0,192993,0,1321695,1,36339,0,3850811,0,510391,0,349702,0,3120471,1,129753,0,12105894,0,11723032,1,600,0,31255,0,351007,0,11437938,0,9017184,0,60993,0,368344,0,87648,1,13178,0,274085,0,104361,0,97387,1,830,0,255310,1,351,0,10318,1,2383,0,11560,1,449,0,1133558,0,667955,0,1334316,0,667355,0,688650,1,21295,0,647017,0,62745,0,32103,1,551682,1,-48,1,535,0,19931,0,20500,1,569,1,13,1,13,0,0,0,99,0,99,0,0
2013,5,11,7,0,6318,0,12994252,0,1836796,0,493092,1,4,0,1216402,0,0,1,11663,0,741462,0,747959,1,12716,0,1062788,0,13802752,0,11033701,0,0,0,0,0,2777559,0,353041,0,82927,0,1054654,0,12994252,0,643516,0,1507459,0,636956,0,1138538,0,3520243,0,789906,0,4757633,0,832018,0,1020871,0,3436073,0,531328,0,23083622,0,20188162,1,3810,0,99686,0,2791964,0,20942028,0,9149713,0,304375,0,3309236,0,534842,1,8262,0,929660,0,469898,0,178549,0,22164,0,638280,0,0,0,81935,0,8764,0,112037,1,167,0,5194146,0,2141594,0,2580015,0,2137784,0,2284346,1,146562,0,208755,0,10276,0,45902,1,90891,1,810,0,60876,0,186416,0,186416,0,0,1,47060,1,48541,1,1481,1,5557,1,5557,0,0
2013,5,11,6,0,8725,0,6329511,0,1214221,0,131101,0,0,1,320838,0,0,0,0,0,439212,0,453504,1,75016,0,630336,0,8915702,0,7755462,0,0,0,0,0,1508448,0,42627,1,5385,0,359352,0,6329511,0,288819,0,351989,0,180206,0,634688,0,2310880,1,164333,0,2398595,0,757828,0,1323497,0,477419,1,160148,0,9542681,0,8041726,1,163,0,122658,0,1378135,0,8109784,0,2138318,0,270771,0,1024931,0,401603,1,1295,0,556746,0,241665,0,116417,1,61,0,331433,0,0,0,3714,1,9852,0,95092,0,0,0,2917886,0,1432897,0,1545718,0,1432734,0,1439168,1,6434,0,22792,1,1093,0,20111,0,0,1,851,1,738,0,81802,1,81820,1,18,1,8391,1,8391,0,0,1,734,1,734,0,0
2013,5,11,5,0,8107,0,2811524,0,708997,1,63550,0,0,1,155323,0,0,0,0,0,37769,1,241013,0,0,1,165645,0,7685451,0,6609011,0,0,0,0,1,275138,1,78345,1,32810,0,42115,0,2811524,1,81266,0,429634,0,64825,0,222325,0,950880,1,69938,0,992657,0,783276,0,703778,0,-494039,1,359,0,7965954,0,6627197,0,0,0,118081,0,1220677,0,6503645,0,1153261,0,210091,0,914205,0,210283,0,0,0,619249,0,185305,0,61599,1,4598,0,351300,0,0,1,7347,1,11906,1,48428,0,0,0,2726073,0,1462310,0,1471469,0,1462310,0,1462310,0,0,0,6636,1,208,0,1509,0,0,0,0,1,4919,1,2523,1,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,4,0,8798,0,1146982,0,344320,1,1466,0,0,1,67365,0,0,0,0,1,56976,1,56036,0,0,1,119256,0,1358284,0,1024847,0,0,0,0,1,161551,1,6544,1,6014,1,6043,0,1146982,0,0,0,140638,1,54204,1,62052,1,181101,1,4,0,708984,0,162858,1,122472,0,427715,1,4061,0,4054047,0,3510601,0,0,1,613,0,542833,0,3358217,1,1037610,0,102398,1,143678,0,102674,0,0,0,271366,0,55146,0,49861,1,43,0,51294,0,0,1,5764,1,1460,1,11502,0,0,0,1525419,0,695830,0,773694,0,695830,0,699901,1,4071,1,26401,1,1474,1,2053,1,1011,0,0,1,21863,1,51463,1,51463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,3,0,12187,0,379158,0,162269,0,0,0,0,1,9263,0,0,0,0,1,26832,1,8376,0,0,1,16275,0,1593698,0,1447236,0,0,0,0,0,0,1,64588,1,52312,1,-2596,0,379158,1,58573,1,35291,0,41306,1,122474,1,127489,1,44433,0,-50407,0,52435,1,398119,0,-453735,1,47226,0,2737978,0,2388546,1,8,1,2219,0,347206,0,2179448,0,460298,0,100327,0,185315,0,80145,1,784,0,163786,0,52426,0,23122,1,10779,0,73249,0,0,1,1989,0,0,1,7496,0,0,0,1019733,0,558530,0,559603,0,558522,0,559265,1,743,1,1078,1,55,1,61,1,792,1,-20,1,191,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,2,0,4738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612938,1,506353,1,11,1,20015,1,86559,0,386363,1,34816,0,0,1,89816,1,27952,0,1889,1,6579,0,25598,1,3107,0,0,1,13120,0,0,1,13938,0,0,0,0,0,0,0,169548,0,226575,0,228239,0,226564,0,226564,0,0,1,1535,1,21,1,590,1,527,1,29,1,369,0,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,11,1,0,50460,0,55691467,0,7572876,0,5312276,0,21621,0,7119799,0,152167,1,114266,0,2864477,0,1964365,0,274014,0,6735388,0,50975148,0,38563249,1,124094,1,9848,0,8186757,0,854990,0,272528,0,2308096,0,55691467,0,3379926,0,6173689,0,3146391,0,2900088,0,12807255,0,1619062,0,25665056,0,3597657,0,6010433,0,17280242,0,1223276,0,91775447,0,83309314,0,18944,0,442841,0,8004347,0,82858320,0,43475203,0,1283790,0,7935218,0,1747920,0,39224,0,3324250,0,1512505,0,774149,0,78619,0,2552036,1,30324,0,199403,0,131713,0,517862,0,4347,0,19251758,0,8917127,0,10789283,0,8898183,0,9174483,0,276300,0,1432234,0,272606,0,172805,0,729858,0,5580,0,251385,0,401796,0,407327,0,5531,0,57070,0,60073,1,3003,0,8102,0,8102,0,0
2013,5,21,12,0,68,0,26011005,0,3196636,0,3271025,0,20596,0,460893,0,61080,0,276462,0,1256776,0,1006922,0,43255,0,6962510,0,8989175,0,5896058,0,8861728,0,4261965,0,371376,0,1837192,0,1041755,0,636348,0,26011005,0,2410765,0,413427,0,1055156,0,193331,0,3495766,0,1693118,0,16749443,0,96978,0,2287527,0,14506106,0,141169,0,12259654,0,10381600,0,16370,0,94945,0,1766739,0,8605483,0,4755156,0,110217,0,752515,0,56138,0,8991,0,157728,0,302439,0,119276,0,52596,0,768121,0,65530,0,4406,0,49143,0,148186,0,6282,0,1248758,0,3654170,0,4738915,0,3637801,0,3647577,0,9776,0,1004945,0,153214,0,56894,0,129440,0,9197,0,656200,0,6559,0,8621,0,2061,0,89610,0,92737,0,3128,0,1024,0,1024,0,0
2013,5,21,11,0,71,0,4831418,0,624010,0,636577,0,30290,0,118842,0,30557,0,23232,0,271335,0,95556,0,19011,0,1320433,0,2240322,0,1428207,0,886795,0,432389,0,192025,0,115394,0,39674,0,187889,0,4831418,0,357364,0,119257,0,120217,0,87708,0,422353,0,97222,0,3627297,0,23862,0,71531,0,3703147,0,171243,0,3652691,0,3363613,0,1670,0,26042,0,261366,0,3028778,0,1870460,0,52617,0,236398,0,56613,0,14023,0,39065,0,114426,0,27666,0,7142,0,181202,0,56623,0,3014,0,12749,0,45544,0,6346,0,304891,0,623913,0,785924,0,622243,0,634343,0,12100,0,154207,0,10504,0,16495,0,38009,0,11570,0,77628,0,9088,0,9745,0,658,0,386,0,552,0,166,0,1034,0,1034,0,0
2013,5,21,10,0,148,0,5280203,0,851202,0,883154,1,7708,0,199597,0,0,1,65968,0,411891,0,218242,1,2328,0,1002072,0,2895364,0,1978775,0,712919,0,340286,0,135907,0,172513,0,88091,0,143904,0,5280203,0,545248,0,153312,0,276633,0,95538,0,582312,0,113266,0,3513893,0,61003,0,392177,0,3214171,0,153458,0,4655110,0,4437566,0,1896,0,42441,0,173207,0,3663078,0,2178906,0,67307,0,371421,0,37313,0,5926,0,67397,0,127934,0,27358,0,17789,0,247761,0,82978,0,9574,0,18306,0,49580,1,260,0,353268,0,992032,0,1098503,0,990136,0,1004581,1,14445,0,101822,0,9860,0,15936,0,47249,0,1311,0,27467,0,6058,0,6861,1,803,1,487,1,2018,1,1531,0,1,0,1,0,0
2013,5,21,9,0,358,0,5763498,0,1516040,0,1064599,0,13500,0,112236,1,24424,1,87318,0,332600,0,99206,0,0,0,1074060,0,3368382,0,2462320,0,717513,0,395715,0,138869,0,255030,0,186555,0,31311,0,5763498,0,552589,0,326296,0,419376,0,207492,0,470401,0,394986,0,3392358,0,26294,0,829521,0,2605681,0,69139,0,5520162,0,5156956,0,4539,0,97630,0,261038,0,4331754,0,2545519,0,84864,0,401105,0,55423,0,13703,0,83653,0,140685,0,28685,0,13074,0,244516,0,34388,0,5832,0,18684,0,53244,1,416,0,607962,0,1188408,0,1390705,0,1183869,0,1186866,1,2997,0,189025,0,10118,0,17056,0,63409,0,2689,0,95753,0,16604,0,17959,1,1355,1,1208,1,1394,1,187,1,39,1,39,0,0
2013,5,21,8,0,597,0,4021259,0,823236,0,946676,1,1016,0,91765,0,0,1,749,0,171320,1,119524,0,0,0,595835,0,3499067,0,2640887,0,282822,0,188144,0,78676,0,243427,0,116903,0,115111,0,4021259,0,360026,1,188469,0,273033,0,352769,0,592428,1,70269,0,2184266,0,54169,0,358351,0,1832255,1,60509,0,6385634,0,6202250,0,0,0,18010,0,165375,0,5471444,0,3036768,0,90791,0,618942,0,53699,1,2083,0,155176,0,214531,0,28857,0,6001,0,392125,1,3247,0,14344,0,18569,0,45805,0,0,0,790506,0,914191,0,1211004,0,914191,0,921772,1,7581,0,294142,1,1768,0,43677,0,247347,1,108,1,1243,1,1333,1,1540,1,207,1,1337,1,1337,0,0,0,0,0,0,0,0
